Case ID,Date Filed,#,Docket Text,standard_clean,keep_allcaps_clean,,,,,,,
 1:16-cv-01215-AMD-SJB,2017-12-26,,"ORDER RESPECTFULLY REFERRING MOTION: 55 MOTION for Default Judgment against Cardiogenics Holdings, Inc. filed by LG Capital Funding, LLC respectfully referred to Magistrate Judge Sanket J. Bulsara for a report and recommendation. Ordered by Judge Ann M. Donnelly on 12/26/17. Motion respectfully referred to Sanket J. Bulsara. (Greene, Donna) (Entered: 12/26/2017)","['order', 'respectfully', 'refer', 'motion', '55', 'motion', 'default', 'judgment', 'cardiogenics', 'hold', 'inc', 'file', 'lg', 'capital', 'fund', 'llc', 'respectfully', 'refer', 'magistrate', 'judge', 'sanket', 'j', 'bulsara', 'report', 'recommendation', 'order', 'judge', 'ann', 'm', 'donnelly', '122617', 'motion', 'respectfully', 'refer', 'sanket', 'j', 'bulsara', 'greene', 'donna', 'enter', '12262017']","['ORDERRESPECTFULLYREFERRINGMOTION', '55', 'MOTION', 'default', 'judgment', 'cardiogenics', 'hold', 'inc', 'file', 'LG', 'capital', 'fund', 'LLC', 'respectfully', 'refer', 'magistrate', 'judge', 'sanket', 'J', 'bulsara', 'report', 'recommendation', 'order', 'judge', 'ann', 'M', 'donnelly', '122617', 'motion', 'respectfully', 'refer', 'sanket', 'J', 'bulsara', 'greene', 'donna', 'enter', '12262017']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-01-11,57,"NOTICE by LG Capital Funding, LLC (Han, Chris) (Entered: 01/11/2018)","['notice', 'lg', 'capital', 'fund', 'llc', 'han', 'chris', 'enter', '01112018']","['NOTICE', 'LG', 'capital', 'fund', 'LLC', 'han', 'chris', 'enter', '01112018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-01-26,,"ORDER: The Complaint refers to Exhibits A-G, but Plaintiff has only filed A-C with the Court. See Dkt. Nos. 6-8. Plaintiff is directed to file via ECF Exhibits D-G, and provide proof that those Exhibits were served on Defendant in this action. Plaintiff is directed to provide the Exhibits by 1/30/2018. So Ordered by Magistrate Judge Sanket J. Bulsara on 1/26/2018. (Cardenas, Alex) (Entered: 01/26/2018)","['order', 'complaint', 'refer', 'exhibit', 'ag', 'plaintiff', 'file', 'ac', 'court', 'see', 'dkt', 'nos', '68', 'plaintiff', 'direct', 'file', 'via', 'ecf', 'exhibit', 'dg', 'provide', 'proof', 'exhibit', 'serve', 'defendant', 'action', 'plaintiff', 'direct', 'provide', 'exhibit', '1302018', 'order', 'magistrate', 'judge', 'sanket', 'j', 'bulsara', '1262018', 'cardenas', 'alex', 'enter', '01262018']","['ORDER', 'complaint', 'refer', 'exhibit', 'AG', 'plaintiff', 'file', 'AC', 'court', 'see', 'dkt', 'nos', '68', 'plaintiff', 'direct', 'file', 'via', 'ECF', 'exhibit', 'DG', 'provide', 'proof', 'exhibit', 'serve', 'defendant', 'action', 'plaintiff', 'direct', 'provide', 'exhibit', '1302018', 'order', 'magistrate', 'judge', 'sanket', 'J', 'bulsara', '1262018', 'cardenas', 'alex', 'enter', '01262018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-01-30,58,"Letter Regarding the Court's 1/26/18 Order by LG Capital Funding, LLC (Attachments: # 1 Exhibit D to the Complaint, # 2 Exhibit E to the Complaint, # 3 Exhibit F to the Complaint) (Kehrli, Kevin) (Entered: 01/30/2018)","['letter', 'regard', 'court', '12618', 'order', 'lg', 'capital', 'fund', 'llc', 'attachments', '1', 'exhibit', 'complaint', '2', 'exhibit', 'e', 'complaint', '3', 'exhibit', 'f', 'complaint', 'kehrli', 'kevin', 'enter', '01302018']","['letter', 'regard', 'court', '12618', 'order', 'LG', 'capital', 'fund', 'LLC', 'attachments', '1', 'exhibit', 'D', 'complaint', '2', 'exhibit', 'E', 'complaint', '3', 'exhibit', 'F', 'complaint', 'kehrli', 'kevin', 'enter', '01302018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-02-07,,"ORDER: Plaintiff's Motion for Default Judgment fails to include a copy of the Notice of Conversion issued on July 1, 2015. Furthermore, Plaintiff fails to provide any backup data for its calculations of the relevant CGNH share price. Plaintiff is directed to provide OTCQB closing bid prices for the 12 trading days prior to 7/1/2015. Plaintiff should also provide the prices for CGNH on 7/7/2015, including the closing bid price and any other price Plaintiff believes is pertinent to its damages calculations. Plaintiff's submission shall be provided by 2/12/2018. So Ordered by Magistrate Judge Sanket J. Bulsara on 2/7/2018. (Cardenas, Alex) (Entered: 02/07/2018)","['order', 'plaintiffs', 'motion', 'default', 'judgment', 'fail', 'include', 'copy', 'notice', 'conversion', 'issue', 'july', '1', '2015', 'furthermore', 'plaintiff', 'fail', 'provide', 'backup', 'data', 'calculations', 'relevant', 'cgnh', 'share', 'price', 'plaintiff', 'direct', 'provide', 'otcqb', 'close', 'bid', 'price', '12', 'trade', 'days', 'prior', '712015', 'plaintiff', 'also', 'provide', 'price', 'cgnh', '772015', 'include', 'close', 'bid', 'price', 'price', 'plaintiff', 'believe', 'pertinent', 'damage', 'calculations', 'plaintiffs', 'submission', 'shall', 'provide', '2122018', 'order', 'magistrate', 'judge', 'sanket', 'j', 'bulsara', '272018', 'cardenas', 'alex', 'enter', '02072018']","['ORDER', 'plaintiffs', 'motion', 'default', 'judgment', 'fail', 'include', 'copy', 'notice', 'conversion', 'issue', 'july', '1', '2015', 'furthermore', 'plaintiff', 'fail', 'provide', 'backup', 'data', 'calculations', 'relevant', 'CGNH', 'share', 'price', 'plaintiff', 'direct', 'provide', 'OTCQB', 'close', 'bid', 'price', '12', 'trade', 'days', 'prior', '712015', 'plaintiff', 'also', 'provide', 'price', 'CGNH', '772015', 'include', 'close', 'bid', 'price', 'price', 'plaintiff', 'believe', 'pertinent', 'damage', 'calculations', 'plaintiffs', 'submission', 'shall', 'provide', '2122018', 'order', 'magistrate', 'judge', 'sanket', 'J', 'bulsara', '272018', 'cardenas', 'alex', 'enter', '02072018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-02-12,59,"Letter by LG Capital Funding, LLC (Attachments: # 1 Exhibit A - Conversion, # 2 Exhibit B - Screen-cap, # 3 Exhibit C - July Prices, # 4 Exhibit D - Prices since Conversion) (Kehrli, Kevin) (Entered: 02/12/2018)","['letter', 'lg', 'capital', 'fund', 'llc', 'attachments', '1', 'exhibit', 'conversion', '2', 'exhibit', 'b', 'screencap', '3', 'exhibit', 'c', 'july', 'price', '4', 'exhibit', 'price', 'since', 'conversion', 'kehrli', 'kevin', 'enter', '02122018']","['letter', 'LG', 'capital', 'fund', 'LLC', 'attachments', '1', 'exhibit', 'A', 'conversion', '2', 'exhibit', 'B', 'screencap', '3', 'exhibit', 'C', 'july', 'price', '4', 'exhibit', 'D', 'price', 'since', 'conversion', 'kehrli', 'kevin', 'enter', '02122018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-02-20,60,"REPORT AND RECOMMENDATIONS re MOTION for Default Judgment 55 . For the reasons stated in the attached R&R, this Court respectfully recommends that plaintiff's motion for default judgment be granted. This Court also recommends that defendant's counterclaims be dismissed for failure to prosecute and plaintiff's motion to dismiss 24 be denied as moot. Any objections to this R&R must be filed with the Honorable Ann M. Donnelly on or before 3/6/2018. Failure to file objections in a timely manner may waive a right to appeal the District Court order. See 28 U.S.C. § 636(b)(1); Fed. R. Civ. P. 6(a), 6(d), 72. Plaintiff shall serve a copy of this Report and Recommendation on the Defendant and file proof of such service in the record. So Ordered by Magistrate Judge Sanket J. Bulsara on 2/20/2018. (Cardenas, Alex) (Entered: 02/20/2018)","['report', 'recommendations', 'motion', 'default', 'judgment', '55', 'reason', 'state', 'attach', 'rr', 'court', 'respectfully', 'recommend', 'plaintiffs', 'motion', 'default', 'judgment', 'grant', 'court', 'also', 'recommend', 'defendants', 'counterclaim', 'dismiss', 'failure', 'prosecute', 'plaintiffs', 'motion', 'dismiss', '24', 'deny', 'moot', 'objections', 'rr', 'must', 'file', 'honorable', 'ann', 'm', 'donnelly', '362018', 'failure', 'file', 'objections', 'timely', 'manner', 'may', 'waive', 'right', 'appeal', 'district', 'court', 'order', 'see', '28', 'usc', '§', '636b1', 'feed', 'r', 'civ', 'p', '6a', '6d', '72', 'plaintiff', 'shall', 'serve', 'copy', 'report', 'recommendation', 'defendant', 'file', 'proof', 'service', 'record', 'order', 'magistrate', 'judge', 'sanket', 'j', 'bulsara', '2202018', 'cardenas', 'alex', 'enter', '02202018']","['REPORTANDRECOMMENDATIONS', 'MOTION', 'default', 'judgment', '55', 'reason', 'state', 'attach', 'RR', 'court', 'respectfully', 'recommend', 'plaintiffs', 'motion', 'default', 'judgment', 'grant', 'court', 'also', 'recommend', 'defendants', 'counterclaim', 'dismiss', 'failure', 'prosecute', 'plaintiffs', 'motion', 'dismiss', '24', 'deny', 'moot', 'objections', 'RR', 'must', 'file', 'honorable', 'ann', 'M', 'donnelly', '362018', 'failure', 'file', 'objections', 'timely', 'manner', 'may', 'waive', 'right', 'appeal', 'district', 'court', 'order', 'see', '28', 'USC', '§', '636b1', 'feed', 'R', 'civ', 'P', '6a', '6d', '72', 'plaintiff', 'shall', 'serve', 'copy', 'report', 'recommendation', 'defendant', 'file', 'proof', 'service', 'record', 'order', 'magistrate', 'judge', 'sanket', 'J', 'bulsara', '2202018', 'cardenas', 'alex', 'enter', '02202018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-03-01,61,"AFFIDAVIT of Service for Report and Recommendation, Dkt. 60 served on Macy Tuell, The Corporation Trust Company, Registered Agent of Defendant on February 21, 2018, filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 03/01/2018)","['affidavit', 'service', 'report', 'recommendation', 'dkt', '60', 'serve', 'macy', 'tuell', 'corporation', 'trust', 'company', 'register', 'agent', 'defendant', 'february', '21', '2018', 'file', 'lg', 'capital', 'fund', 'llc', 'kehrli', 'kevin', 'enter', '03012018']","['AFFIDAVIT', 'service', 'report', 'recommendation', 'dkt', '60', 'serve', 'macy', 'tuell', 'corporation', 'trust', 'company', 'register', 'agent', 'defendant', 'february', '21', '2018', 'file', 'LG', 'capital', 'fund', 'LLC', 'kehrli', 'kevin', 'enter', '03012018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-03-01,62,"AFFIDAVIT of Service for Report and Recommendation, Dkt. 60 by U.S. Mail (Additional Service) served on Cardiogenics Holdings, Inc. on February 26, 2018, filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 03/01/2018)","['affidavit', 'service', 'report', 'recommendation', 'dkt', '60', 'us', 'mail', 'additional', 'service', 'serve', 'cardiogenics', 'hold', 'inc', 'february', '26', '2018', 'file', 'lg', 'capital', 'fund', 'llc', 'kehrli', 'kevin', 'enter', '03012018']","['AFFIDAVIT', 'service', 'report', 'recommendation', 'dkt', '60', 'US', 'mail', 'additional', 'service', 'serve', 'cardiogenics', 'hold', 'inc', 'february', '26', '2018', 'file', 'LG', 'capital', 'fund', 'LLC', 'kehrli', 'kevin', 'enter', '03012018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-03-06,63,"OBJECTION to 60 Report and Recommendations filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 03/06/2018)","['objection', '60', 'report', 'recommendations', 'file', 'lg', 'capital', 'fund', 'llc', 'kehrli', 'kevin', 'enter', '03062018']","['OBJECTION', '60', 'report', 'recommendations', 'file', 'LG', 'capital', 'fund', 'LLC', 'kehrli', 'kevin', 'enter', '03062018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-03-08,64,"DECISION AND ORDER. I affirm and adopt Judge Bulsara's R&R in its entirety. I grant the plaintiff's motion for default judgment, and award the plaintiff $23,152.61 in expectation damages, $16,048.50 in attorneys' fess, and $432.04 in costs. In addition, the defendant's counterclaims are dismissed for failure to prosecute, and the plaintiff's motion to dismiss the counterclaims is denied as moot. Ordered by Judge Ann M. Donnelly on 3/8/2018. (Greene, Donna) (Entered: 03/08/2018)","['decision', 'order', 'affirm', 'adopt', 'judge', 'bulsaras', 'rr', 'entirety', 'grant', 'plaintiffs', 'motion', 'default', 'judgment', 'award', 'plaintiff', '2315261', 'expectation', 'damage', '1604850', 'attorneys', 'fess', '43204', 'cost', 'addition', 'defendants', 'counterclaim', 'dismiss', 'failure', 'prosecute', 'plaintiffs', 'motion', 'dismiss', 'counterclaim', 'deny', 'moot', 'order', 'judge', 'ann', 'm', 'donnelly', '382018', 'greene', 'donna', 'enter', '03082018']","['DECISIONANDORDERI', 'affirm', 'adopt', 'judge', 'bulsaras', 'RR', 'entirety', 'I', 'grant', 'plaintiffs', 'motion', 'default', 'judgment', 'award', 'plaintiff', '2315261', 'expectation', 'damage', '1604850', 'attorneys', 'fess', '43204', 'cost', 'addition', 'defendants', 'counterclaim', 'dismiss', 'failure', 'prosecute', 'plaintiffs', 'motion', 'dismiss', 'counterclaim', 'deny', 'moot', 'order', 'judge', 'ann', 'M', 'donnelly', '382018', 'greene', 'donna', 'enter', '03082018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-03-09,65,"CLERK'S JUDGMENT the Plaintiffs motion for default judgment is granted; Plaintiff is awarded a total amount of $39,633.15; the Defendants counterclaims are dismissed; and the Plaintiffs motion to dismiss the counterclaims is denied at moot. Signed by Jaltiza Poveda Deputy Clerk on behalf of Douglas C. Palmer Clerk of Court on 3/9/2018. (Ramesar, Thameera) (Entered: 03/09/2018)","['clerk', 'judgment', 'plaintiffs', 'motion', 'default', 'judgment', 'grant', 'plaintiff', 'award', 'total', 'amount', '3963315', 'defendants', 'counterclaim', 'dismiss', 'plaintiffs', 'motion', 'dismiss', 'counterclaim', 'deny', 'moot', 'sign', 'jaltiza', 'poveda', 'deputy', 'clerk', 'behalf', 'douglas', 'c', 'palmer', 'clerk', 'court', '392018', 'ramesar', 'thameera', 'enter', '03092018']","['CLERKSJUDGMENT', 'plaintiffs', 'motion', 'default', 'judgment', 'grant', 'plaintiff', 'award', 'total', 'amount', '3963315', 'defendants', 'counterclaim', 'dismiss', 'plaintiffs', 'motion', 'dismiss', 'counterclaim', 'deny', 'moot', 'sign', 'jaltiza', 'poveda', 'deputy', 'clerk', 'behalf', 'douglas', 'C', 'palmer', 'clerk', 'court', '392018', 'ramesar', 'thameera', 'enter', '03092018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-03-27,66,"MOTION for Reconsideration re 65 Clerk's Judgment, by LG Capital Funding, LLC. (Attachments: # 1 Memorandum in Support) (Kehrli, Kevin) (Entered: 03/27/2018)","['motion', 'reconsideration', '65', 'clerk', 'judgment', 'lg', 'capital', 'fund', 'llc', 'attachments', '1', 'memorandum', 'support', 'kehrli', 'kevin', 'enter', '03272018']","['MOTION', 'reconsideration', '65', 'clerk', 'judgment', 'LG', 'capital', 'fund', 'LLC', 'attachments', '1', 'memorandum', 'support', 'kehrli', 'kevin', 'enter', '03272018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-03-27,67,"Letter Requesting Oral Argument by LG Capital Funding, LLC (Kehrli, Kevin) (Entered: 03/27/2018)","['letter', 'request', 'oral', 'argument', 'lg', 'capital', 'fund', 'llc', 'kehrli', 'kevin', 'enter', '03272018']","['letter', 'request', 'oral', 'argument', 'LG', 'capital', 'fund', 'LLC', 'kehrli', 'kevin', 'enter', '03272018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-04-02,,"ORDER: Oral argument on the plaintiff's motion for reconsideration and reargument is unnecessary; therefore, the plaintiff's request for oral argument 67 is denied. Ordered by Judge Ann M Donnelly on 4/2/2018. (Ngai, Genny) (Entered: 04/02/2018)","['order', 'oral', 'argument', 'plaintiffs', 'motion', 'reconsideration', 'reargument', 'unnecessary', 'therefore', 'plaintiffs', 'request', 'oral', 'argument', '67', 'deny', 'order', 'judge', 'ann', 'donnelly', '422018', 'ngai', 'genny', 'enter', '04022018']","['ORDER', 'oral', 'argument', 'plaintiffs', 'motion', 'reconsideration', 'reargument', 'unnecessary', 'therefore', 'plaintiffs', 'request', 'oral', 'argument', '67', 'deny', 'order', 'judge', 'ann', 'M', 'donnelly', '422018', 'ngai', 'genny', 'enter', '04022018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-04-06,68,"Mail Returned as Undeliverable. 64 Decision and Order returned to sender. Postal Notation: Moved/unknown. (Ramesar, Thameera) (Ramesar, Thameera). (Entered: 04/06/2018)","['mail', 'return', 'undeliverable', '64', 'decision', 'order', 'return', 'sender', 'postal', 'notation', 'movedunknown', 'ramesar', 'thameera', 'ramesar', 'thameera', 'enter', '04062018']","['mail', 'return', 'undeliverable', '64', 'decision', 'order', 'return', 'sender', 'postal', 'notation', 'movedunknown', 'ramesar', 'thameera', 'ramesar', 'thameera', 'enter', '04062018']",,,,,,,
 1:16-cv-01215-AMD-SJB,2018-04-13,69,"Letter dated 4/2/18 from The Corporation Trust Company of Nevada to Judge Donnelly, informing Your Honor that companies ""statutory representation services were discontinued and all process sent to the last known address on their records were returned as undeliverable."" (w/o enc.) (Galeano, Sonia) (Entered: 04/13/2018)","['letter', 'date', '4218', 'corporation', 'trust', 'company', 'nevada', 'judge', 'donnelly', 'inform', 'honor', 'company', 'statutory', 'representation', 'service', 'discontinue', 'process', 'send', 'last', 'know', 'address', 'record', 'return', 'undeliverable', 'wo', 'enc', 'galeano', 'sonia', 'enter', '04132018']","['letter', 'date', '4218', 'corporation', 'trust', 'company', 'nevada', 'judge', 'donnelly', 'inform', 'honor', 'company', 'statutory', 'representation', 'service', 'discontinue', 'process', 'send', 'last', 'know', 'address', 'record', 'return', 'undeliverable', 'wo', 'enc', 'galeano', 'sonia', 'enter', '04132018']",,,,,,,
 1:17-cv-01297-NGG-SJB,2017-03-07,1,"COMPLAINT against PositiveID Corporation filing fee $ 400, receipt number 0207-9347548 Was the Disclosure Statement on Civil Cover Sheet completed -YES,, filed by LG Capital Funding, LLC. (Attachments: # 1 Exhibit A - Note, # 2 Exhibit B - Emails, # 3 Exhibit C - Notice of Conversion, # 4 Exhibit D - Default Notice, # 5 Exhibit E - Stock Chart, # 6 Civil Cover Sheet, # 7 Proposed Summons) (Kehrli, Kevin) (Entered: 03/07/2017)","['complaint', 'positiveid', 'corporation', 'file', 'fee', '400', 'receipt', 'number', '02079347548', 'disclosure', 'statement', 'civil', 'cover', 'sheet', 'complete', 'yes', 'file', 'lg', 'capital', 'fund', 'llc', 'attachments', '1', 'exhibit', 'note', '2', 'exhibit', 'b', 'email', '3', 'exhibit', 'c', 'notice', 'conversion', '4', 'exhibit', 'default', 'notice', '5', 'exhibit', 'e', 'stock', 'chart', '6', 'civil', 'cover', 'sheet', '7', 'propose', 'summon', 'kehrli', 'kevin', 'enter', '03072017']","['COMPLAINT', 'positiveid', 'corporation', 'file', 'fee', '400', 'receipt', 'number', '02079347548', 'disclosure', 'statement', 'civil', 'cover', 'sheet', 'complete', 'YES', 'file', 'LG', 'capital', 'fund', 'LLC', 'attachments', '1', 'exhibit', 'A', 'note', '2', 'exhibit', 'B', 'email', '3', 'exhibit', 'C', 'notice', 'conversion', '4', 'exhibit', 'D', 'default', 'notice', '5', 'exhibit', 'E', 'stock', 'chart', '6', 'civil', 'cover', 'sheet', '7', 'propose', 'summon', 'kehrli', 'kevin', 'enter', '03072017']",,,,,,,
