,Case ID,Date Filed,#,Docket Text,topics
55, 1:16-cv-02752-KAM-JO,2016-12-08,40.0,"Minute Entry for proceedings held before Magistrate Judge James Orenstein:Status Conference held on 12/8/2016. SCHEDULING: The next pretrial conference will be held on February 16, 2017, at 11:30 a.m. SUMMARY: The parties have no discovery disputes and anticipate completing discovery on time. On consent, the defendant may serve initial discovery requests by December 12, 2016. (Orenstein, James) (Entered: 12/08/2016)","[('Topic 4', 0.67044), ('Topic 1', 0.2537), ('Topic 7', 0.05171)]"
56, 1:16-cv-02752-KAM-JO,2017-01-25,,"SCHEDULING ORDER --- Due to a conflict in the Court's calendar, the pretrial conference scheduled for February 16, 2017, is rescheduled for February 17, 2017, at 11:30 a.m. in Courtroom 11D South. Ordered by Magistrate Judge James Orenstein on 1/25/2017. (Guy, Alicia) (Entered: 01/25/2017)","[('Topic 4', 0.67045), ('Topic 1', 0.2537), ('Topic 7', 0.05171)]"
57, 1:16-cv-02752-KAM-JO,2017-02-13,41.0,"MOTION for pre motion conference regarding Plaintiff's Contemplated Motion for Summary Judgment by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 02/13/2017)","[('Topic 4', 0.67043), ('Topic 1', 0.25381), ('Topic 7', 0.05162)]"
58, 1:16-cv-02752-KAM-JO,2017-02-13,42.0,"RESPONSE in Opposition re 41 MOTION for pre motion conference regarding Plaintiff's Contemplated Motion for Summary Judgment filed by 5Barz International, Inc.. (Mintz Goski, Sheryl) (Entered: 02/13/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25374), ('Topic 7', 0.0517)]"
59, 1:16-cv-02752-KAM-JO,2017-02-14,,"ORDER granting 41 Motion for Pre Motion Conference. A telephonic pre-motion conference will be held on February 27, 2017 at 2:00 p.m. Counsel for plaintiffs shall initiate the call and dial into 718-613-2180 once all parties are on the line. Ordered by Judge Kiyo A. Matsumoto on 2/14/2017. (Newman, Alanna) (Entered: 02/14/2017)","[('Topic 4', 0.66939), ('Topic 1', 0.24902), ('Topic 9', 0.05744)]"
60, 1:16-cv-02752-KAM-JO,2017-02-17,43.0,"Minute Entry for proceedings held before Magistrate Judge James Orenstein:Interim Pretrial Conference held on 2/17/2017. Discovery is closed and there are no outstanding discovery disputes. The parties are unable to reach an agreement to settle the case. Upon the parties' submission of a joint pretrial order that fully complies with Judge Matsumoto's individual practice requirements, due no later than March 30, 2017, I will certify that the case is ready for trial. (Orenstein, James) (Entered: 02/17/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25378), ('Topic 7', 0.05166)]"
61, 1:16-cv-02752-KAM-JO,2017-02-27,,"Minute Entry for proceedings held before Judge Kiyo A. Matsumoto: Pre Motion Conference held on 2/27/2017. Appearances for plaintiff, Kevin Kehrli, Esq.; for defendant, Sheryl Mintz Goski, Esq. Discussions held re plaintiff's proposed motion for summary judgment. The court ordered the following briefing schedule: Plaintiff shall serve its motion for summary judgment by March 20, 2017; defendant shall serve its opposition by April 17, 2017; plaintiff shall file its reply, if any, by April 24, 2017. In accordance with chambers' practice, the fully briefed motion shall be filed on ECF by April 24, 2017 and the parties shall serve chambers with two courtesy copies of the fully briefed motion. In the event that a resolution is reached, the parties shall inform the court immediately. Defense counsel was advised to remind her client that a corporate defendant cannot appear pro se and will face default if not represented by counsel. (Newman, Alanna) (Entered: 02/27/2017)","[('Topic 4', 0.67044), ('Topic 1', 0.25364), ('Topic 7', 0.05177)]"
62, 1:16-cv-02752-KAM-JO,2017-04-05,44.0,"First MOTION for Extension of Time to File Response/Reply as to Pre Motion Conference,,,, to extend by one week 5BARz opposition to summary judgment, consent obtained from LG Capital by 5Barz International, Inc.. (Mintz Goski, Sheryl) (Entered: 04/05/2017)","[('Topic 4', 0.67048), ('Topic 1', 0.2537), ('Topic 7', 0.05168)]"
63, 1:16-cv-02752-KAM-JO,2017-04-05,,"ORDER granting 44 Motion for Extension of Time to File Response/Reply. Defendant's time to oppose plaintiff's motion for summary judgment is extended to April 24, 2017. Plaintiff shall file its reply by May 1, 2017. The parties are reminded to file the fully-briefed motion on ECF on the date that the reply is due, and to provide chambers with two courtesy copies of the fully-briefed motion. Ordered by Judge Kiyo A. Matsumoto on 4/5/2017. (Newman, Alanna) (Entered: 04/05/2017)","[('Topic 4', 0.67047), ('Topic 1', 0.25365), ('Topic 7', 0.05174)]"
64, 1:16-cv-02752-KAM-JO,2017-05-01,45.0,"Letter Regarding Courtesy Copies of Cross Motion for Summary Judgment by 5Barz International, Inc. (Mintz Goski, Sheryl) (Entered: 05/01/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25378), ('Topic 7', 0.05165)]"
65, 1:16-cv-02752-KAM-JO,2017-05-01,46.0,"Letter re: Summary Judgment Motion per Your Honor's Individual Rule C.1 by LG Capital Funding, LLC (Kehrli, Kevin) (Entered: 05/01/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25377), ('Topic 7', 0.05169)]"
66, 1:16-cv-02752-KAM-JO,2017-05-01,47.0,"MOTION for Summary Judgment by LG Capital Funding, LLC. (Attachments: # 1 Rule 56.1 Statement, # 2 Declaration, # 3 Exhibit K - Wire Transfer, # 4 Exhibit L - SPA, # 5 Exhibit M - TA Letter, # 6 Exhibit N - Email with Conversion 1, # 7 Exhibit O - Cancellation, # 8 Exhibit P - Principal and Interest Chart, # 9 Exhibit Q - Stock, # 10 Exhibit R - Make Whole Letter, # 11 Memorandum in Support) (Kehrli, Kevin) (Entered: 05/01/2017)","[('Topic 4', 0.67039), ('Topic 1', 0.25376), ('Topic 7', 0.0517)]"
67, 1:16-cv-02752-KAM-JO,2017-05-01,48.0,"REPLY in Support re 47 MOTION for Summary Judgment , MEMORANDUM in Opposition to Defendant's Cross-Motion filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 05/01/2017)","[('Topic 4', 0.67044), ('Topic 1', 0.25358), ('Topic 7', 0.05184)]"
68, 1:16-cv-02752-KAM-JO,2017-05-01,49.0,"RESPONSE in Opposition re 47 MOTION for Summary Judgment 5BARz cross motion for summary judgment and in opposition to plaintiff motion for summary judgment filed by 5Barz International, Inc.. (Attachments: # 1 Affidavit in Opposition, # 2 Exhibit, # 3 Exhibit, # 4 Rule 56.1 Statement, # 5 Memorandum in Opposition) (Mintz Goski, Sheryl) (Entered: 05/01/2017)","[('Topic 4', 0.66936), ('Topic 1', 0.24854), ('Topic 9', 0.05796)]"
69, 1:16-cv-02752-KAM-JO,2017-05-15,50.0,"NOTICE of Appearance by Chris Han on behalf of LG Capital Funding, LLC (aty to be noticed) (Han, Chris) (Entered: 05/15/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25378), ('Topic 7', 0.05167)]"
70, 1:16-cv-02752-KAM-JO,2018-01-11,51.0,"NOTICE by LG Capital Funding, LLC (Han, Chris) (Entered: 01/11/2018)","[('Topic 4', 0.66939), ('Topic 1', 0.249), ('Topic 9', 0.05747)]"
71, 1:16-cv-02752-KAM-JO,2018-01-11,,"ORDER re 51 Notice(Other) filed by LG Capital Funding, LLC -- The application is granted; attorney Chris Han terminated. Ordered by Magistrate Judge James Orenstein on 1/11/2018. (Drake, Shaw) (Entered: 01/11/2018)","[('Topic 4', 0.67039), ('Topic 1', 0.25375), ('Topic 7', 0.05171)]"
72, 1:16-cv-02752-KAM-JO,2018-03-31,52.0,"ORDER granting in part and denying in part 47 Motion for Summary Judgment. For the reasons set forth in the attached memorandum & order, plaintiff's motion for summary judgment is GRANTED in part and DENIED in part as follows: (1) Plaintiff's motion for summary judgment as to the complaint's fifth claim, for conversion, is DENIED, and the claim is dismissed as duplicative of plaintiff's breach of contract claim; (2) plaintiff's motion for summary judgment as to liability with respect to the complaint's second claim, for breach of contract, is GRANTED, and defendant is liable to plaintiff for its failure to perform under the Note, as well as for attorneys' fees; (3) plaintiff's motion for summary judgment as to damages is DENIED without prejudice to plaintiff's ability to renew its motion upon supplementing the record with the information necessary to calculate plaintiff's actual damages under New York law as set forth in the memorandum and order; (4) plaintiff's motion for summary judgment is DENIED to the extent it seeks an open-ended and unsubstantiated award of attorneys' fees, without prejudice to plaintiff's ability to renew its motion after the issue of damages is resolved and upon supplementing the record with the information necessary to determine the reasonableness of fees sought.Within seven (7) days of entry of this order, the parties shall submit a joint letter (i) indicating what, if any, briefing will be necessary on the issue of damages and (ii) setting forth a proposed schedule for that briefing. Ordered by Judge Kiyo A. Matsumoto on 3/31/2018. (Flores, Diego) (Entered: 03/31/2018)","[('Topic 4', 0.67042), ('Topic 1', 0.25377), ('Topic 7', 0.05167)]"
73, 1:16-cv-02752-KAM-JO,2018-04-06,53.0,"Second MOTION to Withdraw as Attorney by Sheryl Mintz Goski by 5Barz International, Inc.. (Attachments: # 1 Affidavit in Support) (Mintz Goski, Sheryl) (Entered: 04/06/2018)","[('Topic 4', 0.67041), ('Topic 1', 0.25375), ('Topic 7', 0.0517)]"
74, 1:16-cv-02752-KAM-JO,2018-04-09,,"SCHEDULING ORDER: re 53 Second MOTION to Withdraw as Attorney -- A status conference will be held on April 13, 2018, at 10:30 a.m. A principal or officer of the defendant is directed to appear in person along with counsel for both sides. Ordered by Magistrate Judge James Orenstein on 4/9/2018. (Drake, Shaw) (Entered: 04/09/2018)","[('Topic 4', 0.67042), ('Topic 1', 0.25375), ('Topic 7', 0.05169)]"
75, 1:16-cv-02752-KAM-JO,2018-04-09,54.0,"Second MOTION to Withdraw as Attorney Request for Adjournment of Conference by 5Barz International, Inc.. (Mintz Goski, Sheryl) (Entered: 04/09/2018)","[('Topic 4', 0.67047), ('Topic 1', 0.25373), ('Topic 7', 0.05166)]"
76, 1:16-cv-02752-KAM-JO,2018-04-09,55.0,"Second MOTION to Withdraw as Attorney (Revised) Letter Seeking Adjournment of Friday 13 April 2018 conference by 5Barz International, Inc. (Mintz Goski, Sheryl) Modified on 4/10/2018 to change the motion type to motion to adjourn conference (Guy, Alicia). (Entered: 04/09/2018)","[('Topic 4', 0.67044), ('Topic 1', 0.25363), ('Topic 7', 0.05179)]"
77, 1:16-cv-02752-KAM-JO,2018-04-09,56.0,"REPLY in Opposition re 55 Second MOTION to Withdraw as Attorney (Revised) Letter Seeking Adjournment of Friday 13 April 2018 conference, 53 Second MOTION to Withdraw as Attorney by Sheryl Mintz Goski, 54 Second MOTION to Withdraw as Attorney Request for Adjournment of Conference filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 04/09/2018)","[('Topic 4', 0.66938), ('Topic 1', 0.24897), ('Topic 9', 0.05751)]"
78, 1:16-cv-02752-KAM-JO,2018-04-10,57.0,"Second MOTION to Withdraw as Attorney letter regarding availability of counsel for conference by 5Barz International, Inc.. (Mintz Goski, Sheryl) (Entered: 04/10/2018)","[('Topic 4', 0.66943), ('Topic 1', 0.24876), ('Topic 9', 0.05766)]"
79, 1:16-cv-02752-KAM-JO,2018-04-10,,"Motions terminated, docketed incorrectly: 57 Second MOTION to Withdraw as Attorney letter regarding availability of counsel for conference filed by 5Barz International, Inc. Docket entry #57 is a letter, not a motion and should not have been filed as such. No further action is required. DO NOT REFILE THE DOCUMENT. When submitting electronic filings with the court Counsel must use the appropriate event at all times. If you are unsure of the appropriate event you can contact the Clerk's Office for assistance. CM/ECF training is available at the courthouse free of charge. For more information regarding training, counsel can contact Evelyn Levine, Training Specialist, at (718) 613 2312. (Guy, Alicia) (Entered: 04/10/2018)","[('Topic 4', 0.66938), ('Topic 1', 0.24896), ('Topic 9', 0.05752)]"
80, 1:16-cv-02752-KAM-JO,2018-04-10,,"ORDER granting 55 Motion to Adjourn Conference -- The status conference previously scheduled for April 13, 2018, is rescheduled for April 19, 2018, at 11:00 a.m. A principal or officer of the defendant is directed to appear in person along with counsel for both sides. Ordered by Magistrate Judge James Orenstein on 4/10/2018. (Drake, Shaw) (Entered: 04/10/2018)","[('Topic 4', 0.66939), ('Topic 1', 0.24901), ('Topic 9', 0.05745)]"
1, 1:16-cv-03565-LDH-JO,2016-06-28,1.0,"COMPLAINT against FLASR, Inc. filing fee $ 400, receipt number 0207-8720997 Was the Disclosure Statement on Civil Cover Sheet completed -YES,, filed by LG Capital Funding, LLC. (Attachments: # 1 Exhibit A - Note, # 2 Exhibit B - Notice of Conversion, # 3 Exhibit C - Notice of Conversion, # 4 Exhibit D - Letter, # 5 Exhibit E - Notice of Conversion, # 6 Proposed Summons, # 7 Civil Cover Sheet) (Kehrli, Kevin) (Entered: 06/28/2016)","[('Topic 4', 0.67044), ('Topic 1', 0.25373), ('Topic 7', 0.05169)]"
2, 1:16-cv-03565-LDH-JO,2016-06-28,2.0,"Unsigned Order to Show Cause by LG Capital Funding, LLC (Attachments: # 1 Declaration in Support, # 2 Exhibit A, # 3 Exhibit B, # 4 Exhibit C, # 5 Exhibit D, # 6 Exhibit E, # 7 Exhibit F, # 8 Exhibit G, # 9 Memorandum in Support, # 10 Exhibit A, # 11 Exhibit B, # 12 Exhibit C) (Kehrli, Kevin) (Entered: 06/28/2016)","[('Topic 4', 0.67042), ('Topic 1', 0.25377), ('Topic 7', 0.05167)]"
3, 1:16-cv-03565-LDH-JO,2016-06-28,,"Case assigned to Judge LaShann DeArcy Hall and Magistrate Judge James Orenstein. Please download and review the Individual Practices of the assigned Judges, located on our website. Attorneys are responsible for providing courtesy copies to judges where their Individual Practices require such. (Bowens, Priscilla) (Entered: 06/29/2016)","[('Topic 4', 0.67046), ('Topic 1', 0.25369), ('Topic 7', 0.05171)]"
4, 1:16-cv-03565-LDH-JO,2016-06-28,3.0,"Summons Issued as to FLASR, Inc.. (Bowens, Priscilla) (Entered: 06/29/2016)","[('Topic 4', 0.67046), ('Topic 1', 0.2537), ('Topic 7', 0.0517)]"
5, 1:16-cv-03565-LDH-JO,2016-06-29,4.0,"In accordance with Rule 73 of the Federal Rules of Civil Procedure and Local Rule 73.1, the parties are notified that if all parties consent a United States magistrate judge of this court is available to conduct all proceedings in this civil action including a (jury or nonjury) trial and to order the entry of a final judgment. Attached to the Notice is a blank copy of the consent form that should be filled out, signed and filed electronically only if all parties wish to consent. The form may also be accessed at the following link: http://www.uscourts.gov/uscourts/FormsAndFees/Forms/AO085.pdf. You may withhold your consent without adverse substantive consequences. Do NOT return or file the consent unless all parties have signed the consent. (Bowens, Priscilla) (Entered: 06/29/2016)","[('Topic 4', 0.66938), ('Topic 1', 0.24899), ('Topic 9', 0.05748)]"
6, 1:16-cv-03565-LDH-JO,2016-06-29,5.0,"This attorney case opening filing has been checked for quality control. See the attachment for corrections that were made, if any. (Bowens, Priscilla) (Entered: 06/29/2016)","[('Topic 4', 0.67043), ('Topic 1', 0.25378), ('Topic 7', 0.05165)]"
7, 1:16-cv-03565-LDH-JO,2016-07-08,6.0,"ORDER TO SHOW CAUSE re 2 : Let Deft FLASR show cause before Judge LaShann DeArcy Hall as to why an order pursuant to Fed.R.Civ.P. Rule 65 and 28 U.S.C. 2201 should not be entered, pending final determination of this action, against FLSR (see order for details). Show Cause Hearing set for August 12, 2016 at 11:00 AM in Courtroom 4H North before Judge LaShann DeArcy Hall.. Ordered by Judge LaShann DeArcy Hall on July 8, 2016. (Fernandez, Erica) (Entered: 07/08/2016)","[('Topic 4', 0.67041), ('Topic 1', 0.25377), ('Topic 7', 0.05168)]"
8, 1:16-cv-03565-LDH-JO,2016-07-12,7.0,"Letter Regarding Service by LG Capital Funding, LLC (Attachments: # 1 Exhibit A - FedEx Shipping Label, # 2 Exhibit B - SEC Filing) (Kehrli, Kevin) (Entered: 07/12/2016)","[('Topic 4', 0.67042), ('Topic 1', 0.25382), ('Topic 7', 0.05162)]"
9, 1:16-cv-03565-LDH-JO,2016-07-14,8.0,"RULE 56.1 STATEMENT re 6 Order to Show Cause, filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 07/14/2016)","[('Topic 4', 0.67039), ('Topic 1', 0.25378), ('Topic 7', 0.05168)]"
10, 1:16-cv-03565-LDH-JO,2016-07-15,,"NOTICE: Service of this Court's July 8, 2016 Order to Show Cause and accompanying papers shall be deemed complete upon the mailing of all documents via first class mail to 1075 Peachtree Street NE, Suite 3650, Atlanta, Georgia, 30309. Plaintiff is directed to file proof of mailing by July 18, 2016. (Valentin, Winnethka) (Entered: 07/15/2016)","[('Topic 4', 0.67046), ('Topic 1', 0.25372), ('Topic 7', 0.05167)]"
11, 1:16-cv-03565-LDH-JO,2016-07-18,9.0,"CERTIFICATE OF SERVICE by LG Capital Funding, LLC re 6 Order to Show Cause, Notice (Other), (Kehrli, Kevin) (Entered: 07/18/2016)","[('Topic 4', 0.6694), ('Topic 1', 0.24901), ('Topic 9', 0.05745)]"
12, 1:16-cv-03565-LDH-JO,2016-07-26,10.0,"SUMMONS Returned Executed by LG Capital Funding, LLC. FLASR, Inc. served on 7/22/2016, answer due 8/12/2016. (Kehrli, Kevin) (Entered: 07/26/2016)","[('Topic 4', 0.67047), ('Topic 1', 0.25377), ('Topic 7', 0.05162)]"
